ts_code,name,industry,market,list_date,exchange,trade_date,close,pe_ttm,pb,total_mv,dv_ttm,h1_ann_date,h1_end_date,h1_roe,h1_roe_dt,h1_roic,h1_profit_dedt,h1_ocfps,h1_eps,h1_debt_to_assets,h1_grossprofit_margin,h1_netprofit_margin,h1_or_yoy,h1_netprofit_yoy,h1_dt_netprofit_yoy,h1_ocf_to_or,h1_ocf_to_profit,h1_interestdebt,h1_netdebt,h1_current_ratio,h1_rd_exp,fy_ann_date,fy_end_date,fy_roe,fy_roe_dt,fy_roic,fy_profit_dedt,fy_ocfps,fy_eps,fy_debt_to_assets,fy_grossprofit_margin,fy_netprofit_margin,fy_or_yoy,fy_netprofit_yoy,fy_dt_netprofit_yoy,fy_ocf_to_or,fy_ocf_to_profit,fy_interestdebt,fy_netdebt,fy_current_ratio,fy_rd_exp,years,profit_positive_years,cash_positive_years,roe_median,roic_median,cash_conversion_median,gross_margin_std,profit_cagr5,revenue_cagr5,market_cap_yi,financial,quality_score,growth_score,valuation_score,score,eligible_basic,eligible,gate_failures
920089.BJ,禾昌聚合,塑料,北交所,20211109,BSE,20260918.0,9.85,12.4596,1.4672,192930.374,0.9371,20260811.0,20260630.0,4.7425,4.6675,4.2303,60367075.56,0.0575,0.31,35.5006,13.724,7.0306,-0.0348,-15.7213,-7.09,0.0128,15.6498,220220112.96,113440459.17,2.3642,29095045.86,20260421.0,20251231.0,13.9023,13.8006,12.3085,165069389.09,-0.9583,1.1,39.8979,18.4921,8.4099,22.069,37.5237,42.78,-0.0733,-73.1079,197279126.29,69837407.16,2.1131,84883122.35,5,5,0,11.1425,11.0219,-83.2955,1.040746411475918,20.934822162697174,19.699197730318275,19.2930374,False,21.489303267973856,14.942572184190404,11.171375,47.60325045216426,False,False,上市不足五年；总市值低于200亿元或缺失；最新营收不增长或缺失；经营现金流正值年份不足四年；五年经营现金流利润总额比中位数低于60%或缺失
301363.SZ,美好医疗,医疗保健,创业板,20221012,SZSE,20260918.0,15.59,42.3371,3.3607,1240912.2412,1.281,20260818.0,20260630.0,3.3484,3.2392,2.7249,120270469.21,0.2082,0.16,12.2291,40.8847,15.288,10.9709,8.7679,8.71,0.2038,114.4019,110586352.77,-1475490792.69,5.6025,63008357.68,20260421.0,20251231.0,7.8491,7.6941,6.6075,277490686.6,0.619,0.5,11.8198,40.0923,17.4152,1.962,-22.1827,-20.79,0.2166,108.2885,111440753.87,-1340530560.37,5.7149,133823843.76,5,5,5,10.5165,9.7361,99.7173,1.836370486040331,1.894712221179362,12.854753150364617,124.09122412,False,31.791888235294117,10.281139170923243,5.526338888888889,47.59936629510625,False,False,上市不足五年；总市值低于200亿元或缺失；五年扣非利润CAGR低于5%或缺失
605155.SH,西大门,家居用品,主板,20201231,SSE,20260918.0,14.35,26.6199,2.0091,273395.339,1.3994,20260828.0,20260630.0,3.459,2.9638,3.1385,40129349.9,0.31,0.24,8.5428,46.0811,10.5622,5.7708,-16.0742,-21.11,0.1337,108.3973,6289842.68,-314823283.45,8.1308,14667422.35,20260320.0,20251231.0,8.5115,7.858,7.9215,103098902.63,1.0314,0.6,8.5349,44.1128,12.6571,7.9817,-8.6569,-12.5,0.2236,157.0614,4387452.51,-334618522.58,7.5932,29898289.54,5,5,5,7.5372,7.9215,104.6717,3.886215839090773,6.612849697039946,20.021927729116907,27.3395339,False,27.15045319580636,11.270271903052784,9.16705,47.58777509885914,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；最新扣非利润下降超过10%或缺失
600995.SH,南网储能,水力发电,主板,20040615,SSE,20260918.0,12.32,20.005,1.6806,3937479.1456,1.3723,20260821.0,20260630.0,4.8296,4.7989,2.7204,1105130693.19,0.716,0.35,53.7615,51.9532,32.1092,24.83,33.6052,31.85,0.5554,139.9168,29251576315.78,24133631763.67,0.9016,17038434.93,20260331.0,20251231.0,7.6796,7.6019,4.9217,1671424920.41,1.4464,0.53,54.6122,50.8234,28.1713,19.4919,49.8917,44.62,0.6266,174.7146,26037397210.6,21330632309.57,0.9748,86911024.31,5,5,5,5.0445,4.2435,205.2253,16.45370326619512,77.85081411241308,0.6623104382077694,393.74791455999997,False,19.71966666666667,17.264924175283106,10.603152777777778,47.587743619727554,False,False,五年扣非ROE中位数低于10%；五年营收连乘增速低于3%或缺失
002767.SZ,先锋电子,电器仪表,主板,20150612,SZSE,20260918.0,18.27,97.6533,3.1473,274050.0,0.1697,20260817.0,20260630.0,1.5492,1.3603,1.5323,11777655.54,-0.9701,0.0894,31.722,31.1683,4.0859,21.0417,2.0986,14.82,-0.4222,-1020.3664,7696650.05,-106709746.29,2.5672,23580139.07,20260424.0,20251231.0,3.2771,3.6023,3.1566,30545395.78,0.5808,0.19,33.2147,33.5401,4.113,14.6395,4.9621,41.29,0.1225,307.6042,6578113.56,-184856750.12,2.4445,51590114.18,5,5,3,2.8008,3.066,177.5275,1.9275236413595562,135.47289433213984,14.950650444290181,27.405,False,26.284,21.08276017771607,0.21212499999999998,47.578885177716074,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；经营现金流正值年份不足四年
300857.SZ,协创数据,IT设备,创业板,20200727,SZSE,20260918.0,267.89,50.995,21.6271,13109548.0859,0.0898,20260828.0,20260630.0,35.177,35.3227,9.0629,1846039408.45,3.7291,3.8,86.789,25.1497,14.6239,153.2889,325.5069,339.91,0.1457,92.3282,24485479425.03,18899287351.24,0.8973,270190462.7,20260317.0,20251231.0,30.6257,29.8535,11.4295,1135021581.11,3.1783,3.38,81.4821,19.2379,9.4114,65.1256,68.3163,69.07,0.0899,88.3641,15063333940.77,12684173276.49,0.9199,423304173.92,5,5,4,14.2717,10.8142,73.0,3.5705581699504627,73.99964444400315,40.32213629873611,1310.9548085899999,False,20.463481255825776,25.0,2.1133611111111112,47.57684236693689,True,False,最新资产负债率不低于75%或缺失
688138.SH,清溢光电,半导体,科创板,20191120,SSE,20260918.0,37.94,56.015,4.1638,1194351.2,0.4718,20260826.0,20260630.0,4.1775,,3.4132,,0.8467,0.38,32.7691,32.6444,18.0676,5.0773,28.1563,,0.4078,188.7011,870841059.83,249469438.91,1.4076,30745923.36,20260427.0,20251231.0,8.7899,7.8652,6.9461,167600538.95,1.1715,0.63,28.9371,31.147,15.1338,11.4561,8.8906,9.75,0.2975,172.3957,737515703.51,98927436.0,1.7383,64193025.83,5,5,5,7.8652,7.4831,158.7682,2.697852127711969,20.245984163625465,20.537195565682698,119.43512,False,30.603886864624464,15.49417493236015,1.475305555555555,47.57336735254017,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；最新扣非利润非正或缺失；最新扣非利润下降超过10%或缺失
300604.SZ,长川科技,半导体,创业板,20170417,SZSE,20260918.0,279.73,96.6731,32.0783,18058870.7128,0.0351,20260828.0,20260630.0,18.597,17.7911,11.4439,921910147.04,0.5247,1.52,52.77,55.482,27.8187,59.7154,125.6729,158.11,0.0962,35.2455,3000296541.18,1007109271.46,1.875,761080021.44,20260425.0,20251231.0,33.1698,31.1462,21.4416,1250159052.91,0.8865,2.12,51.0341,55.0546,25.3919,45.3111,190.4202,201.86,0.1063,42.1053,2172631733.87,121697003.29,1.9001,1268199698.15,5,4,3,13.5387,11.6522,33.43925,2.0813976979424185,95.28730703037778,45.775226874699506,1805.8870712799999,False,22.506710752511477,25.0,0.043875,47.55058575251148,False,False,五年扣非未连续为正；经营现金流正值年份不足四年；五年经营现金流利润总额比中位数低于60%或缺失
301381.SZ,赛维时代,互联网,创业板,20230712,SZSE,20260918.0,24.01,34.9186,3.4057,975970.2449,2.0747,20260827.0,20260630.0,5.9104,6.1465,4.6484,172333310.01,0.7859,0.4103,46.4682,42.7064,2.6722,16.0071,-2.0562,-7.32,0.0515,141.6088,800254383.13,11197203.75,2.0628,41426358.34,20260428.0,20251231.0,10.8784,10.1318,7.9359,263555749.15,3.0975,0.7043,43.1547,42.6885,2.3948,14.9985,32.1713,45.81,0.1058,327.5031,923415487.66,-196922336.28,2.3464,106781388.57,5,5,4,12.6891,10.4021,140.9647,11.11361435883934,-9.65248893299937,17.60245869886998,97.59702449000001,False,28.791721568627448,10.577403479547993,8.167019444444445,47.53614449261988,False,False,上市不足五年；总市值低于200亿元或缺失；五年扣非利润CAGR低于5%或缺失
300817.SZ,双飞集团,机械基件,创业板,20200218,SZSE,20260918.0,16.31,45.9021,3.3785,356044.5273,1.2753,20260827.0,20260630.0,4.2276,4.0161,3.9795,41993301.9,-0.092,0.2025,22.9774,24.5824,8.3933,24.8649,39.473,38.75,-0.0363,-40.0901,145433436.4,108089493.96,2.464,30609553.43,20260427.0,20251231.0,6.2823,5.9223,5.993,61327723.35,0.4337,0.3,20.0987,24.618,7.1394,11.3302,-3.4357,-1.22,0.1002,128.1553,95197548.48,40953003.78,2.6024,55780139.3,5,5,5,5.9223,5.9464,128.1553,1.7365277884329984,-0.08071208982192157,8.602418653376098,35.60445273,False,30.367404761904766,12.44096746135044,4.726991666666667,47.53536388992187,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失
603014.SH,威高血净,医疗保健,主板,20250519,SSE,20260918.0,31.23,26.527,1.8043,1304646.0543,1.8277,20260826.0,20260630.0,3.2024,,3.1737,,0.3081,0.55,14.6286,37.8771,13.0651,-0.3647,4.3232,,0.0732,48.2664,20842983.57,-1215538099.9,3.886,67701692.07,20260328.0,20251231.0,7.586,7.2984,7.5594,464011456.05,1.9,1.22,17.3059,40.2273,12.7977,4.57,7.3276,5.66,0.2106,136.3808,2926481.21,-1581134817.69,3.3021,143860502.75,5,5,5,7.2984,7.5594,136.3808,2.2693568897377077,10.384026360757126,7.359376084412905,130.46460543,False,31.537918610580597,6.266638869207442,9.723069444444445,47.52762692423248,False,False,上市不足五年；总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；最新扣非利润非正或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失
002371.SZ,北方华创,半导体,主板,20100316,SZSE,20260918.0,686.51,87.6478,12.2874,49819289.2692,0.111,20260826.0,20260630.0,8.6112,8.5363,5.6168,3340719149.36,5.2002,4.6486,50.2589,40.0683,16.0135,24.9039,5.0512,5.02,0.1872,108.1532,13947009111.03,-5033301045.15,2.2251,2677198941.93,20260418.0,20251231.0,16.0506,15.5098,11.4667,5335952532.08,2.9443,7.6446,51.0832,40.1037,13.7445,30.8505,-1.7746,-4.22,0.0542,36.7683,15015604353.18,-2321428306.17,2.2659,7946418055.13,5,5,3,15.5098,11.7281,24.1025,1.8536254562343484,93.43624069016292,45.16819249247046,4981.92892692,False,25.485147712418303,21.8775,0.13875,47.50139771241831,True,False,经营现金流正值年份不足四年；五年经营现金流利润总额比中位数低于60%或缺失
002166.SZ,莱茵生物,中成药,主板,20070913,SZSE,20260918.0,6.61,30.3423,1.5745,490203.8134,1.4817,20260829.0,20260630.0,1.8037,1.4416,1.6207,45191620.2,0.5825,0.0778,33.5017,24.7879,6.6026,4.3504,48.3684,34.13,0.4946,537.9265,919009948.21,696916352.61,1.8138,33137437.95,20260331.0,20251231.0,4.5579,4.0332,4.3314,126649063.85,0.216,0.1945,39.8,25.7514,7.4802,15.3563,-12.1982,-16.32,0.0784,78.1629,1111580976.43,927642273.49,1.5966,78214165.64,5,5,4,4.6649,4.9373,74.8325,2.772715074976151,18.72351778248522,21.133008131143605,49.02038134,False,19.191159427346253,19.861605690395272,8.442725,47.495490117741525,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%
002461.SZ,珠江啤酒,啤酒,主板,20100818,SZSE,20260918.0,8.36,19.1719,1.6389,1850342.626,2.2727,20260829.0,20260630.0,6.0344,5.726,4.7214,639210078.21,0.4575,0.3044,28.9009,52.4247,20.2712,5.038,10.0162,8.97,0.3015,121.2725,1932502189.26,-4592699846.14,2.2644,98126789.38,20260328.0,20251231.0,8.3892,7.7196,5.8864,831657838.7,0.5067,0.4083,30.8687,48.3314,15.636,2.5567,11.543,9.17,0.1908,106.8865,2175571741.94,-4970183709.55,2.089,189074689.16,5,5,5,5.685,4.2409,106.8865,2.455972278548763,9.703671323120243,6.703263087189626,185.0342626,False,26.41308875447845,9.165330058274328,11.913786111111111,47.492204923863895,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%
601112.SH,振石股份,玻璃,主板,20260129,SSE,20260918.0,17.0,37.223,4.5102,2958622.88,1.0118,20260818.0,20260630.0,9.0883,8.6832,5.6804,444206941.71,0.2839,0.27,48.1698,22.1462,12.1693,16.7432,15.0695,12.44,0.1292,90.8201,2536669749.51,1264629337.4,1.5306,112010636.46,20260331.0,20251231.0,22.3095,21.7812,10.351,716570292.22,0.3036,0.5,67.9979,22.7334,10.197,62.2599,21.1865,20.03,0.0624,52.4003,4676608300.93,2924062208.09,1.2442,236154593.18,4,4,2,24.1181,12.58295,-3.9910499999999995,1.830659528466904,,,295.862288,False,34.98003725490196,6.15364,6.326305555555556,47.45998281045752,False,False,上市不足五年；五年扣非利润数据不足；五年扣非未连续为正；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；经营现金流正值年份不足四年；五年经营现金流利润总额比中位数低于60%或缺失
002950.SZ,奥美医疗,医疗保健,主板,20190311,SZSE,20260918.0,8.43,22.0079,1.4455,533842.8165,1.6832,20260827.0,20260630.0,5.3105,5.2301,4.4776,190589341.45,-0.0646,0.3144,39.3788,31.1954,11.155,9.6759,-3.1602,2.88,-0.0222,-17.2827,1231128710.49,875152888.46,1.5932,61231126.65,20260428.0,20251231.0,7.079,6.0807,6.0448,213783473.93,1.1324,0.4022,35.5325,28.6093,7.0037,10.3804,-32.493,-37.74,0.1953,224.2976,807572796.3,-160045554.37,1.8093,104051319.82,5,5,5,10.3674,9.2589,218.9655,2.292575724376405,-27.415811049768614,-0.8646047434712201,53.38428165,False,33.357405531741875,3.54518,10.546688888888891,47.44927442063077,False,False,总市值低于200亿元或缺失；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失
688625.SH,呈和科技,化工原料,科创板,20210607,SSE,20260918.0,70.7,71.3579,11.1678,1835844.983,,20260821.0,20260630.0,8.1755,6.7281,4.7923,105939881.13,0.6224,0.5,53.0395,44.7925,26.8814,2.9932,-12.5737,-22.44,0.3393,113.7516,1108948137.18,339783102.72,1.068,23037979.3,20260430.0,20251231.0,19.245,18.4049,9.8816,263747718.16,1.5096,1.49,50.9424,45.015,28.2159,11.9378,10.1956,12.25,0.2909,86.3237,862494179.21,202654411.66,0.9907,39535456.26,5,5,5,18.4049,9.8816,86.3237,1.1543349353632177,19.08349349648839,16.491166978177386,183.5844983,False,34.136098506069104,13.301824710147239,0.0,47.43792321621634,False,False,总市值低于200亿元或缺失；最新扣非利润下降超过10%或缺失
301658.SZ,首航新能,电气设备,创业板,20250402,SZSE,20260918.0,22.26,,2.925,917938.2912,0.3279,20260828.0,20260630.0,-2.2712,-2.706,-2.5222,-85909662.21,-0.5287,-0.17,45.5181,28.1963,-5.5043,17.7228,-179.0409,-160.93,-0.1664,,453593619.2,-713879148.88,1.8238,101148925.77,20260429.0,20251231.0,5.3503,6.1905,3.093,181438253.21,0.6988,0.39,41.7738,29.0367,6.092,-5.0419,-39.4255,-23.12,0.112,242.8453,409911753.23,-957733545.38,1.9248,228042711.11,5,5,4,14.1344,12.6682,121.3059,2.797015680149111,-1.2883266145178984,20.259765227176874,91.79382912,False,35.47379209066311,11.54456,0.40987500000000004,47.428227090663114,False,False,上市不足五年；总市值低于200亿元或缺失；五年扣非利润CAGR低于5%或缺失；最新扣非利润非正或缺失；最新扣非利润下降超过10%或缺失
920087.BJ,秋乐种业,种植业,北交所,20221207,BSE,20260918.0,16.03,118.6127,5.0309,264815.6,0.4367,20260827.0,20260630.0,-1.9921,-5.1251,-2.149,-27547951.23,0.0473,-0.0648,28.2486,18.0224,-19.0597,20.3424,47.7978,1.21,0.139,,711264.1,-237923042.12,3.1536,9076559.64,20260425.0,20251231.0,2.2571,-2.1989,1.9343,-12198923.6,0.103,0.08,23.4174,26.5104,3.7807,-15.3383,-75.1751,-160.37,0.0514,123.5505,906374.02,-310942387.35,4.3388,24015694.99,5,4,4,13.7316,14.3032,123.5505,2.8046468758116396,,4.0388001866586976,26.481559999999998,False,39.85426404995666,7.016770074663479,0.545875,47.41690912462014,False,False,上市不足五年；总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非利润CAGR低于5%或缺失；最新扣非利润非正或缺失
300143.SZ,盈康生命,医疗保健,创业板,20101209,SZSE,20260918.0,7.27,95.4429,2.9675,707321.4186,0.2633,20260814.0,20260630.0,2.7532,2.6043,2.6816,63751743.22,0.2936,0.0696,38.9082,28.3542,8.054,20.558,9.0068,5.22,0.2811,259.0145,833418821.42,181654868.77,2.3746,27541950.87,20260328.0,20251231.0,2.7733,4.3348,2.9705,107132266.66,0.4548,0.09,37.5957,27.0968,4.6326,20.9287,-40.6182,28.5,0.1808,208.3262,770917770.44,-296124185.12,2.0701,49192662.1,5,3,5,4.3348,2.9705,202.5493,1.7021201464644022,59.106931615823946,12.879560229138542,70.73214186,False,28.020400000000002,19.054324091655417,0.329125,47.40384909165542,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%
600114.SH,东睦股份,机械基件,主板,20040511,SSE,20260918.0,28.08,39.4329,5.3465,1874379.8736,1.3667,20260828.0,20260630.0,5.8038,5.4239,4.6732,187354574.89,1.1228,0.32,44.8189,24.2761,8.7733,5.1053,-23.1635,-25.04,0.2302,263.8067,1949205265.58,1548425044.88,1.2306,200477560.55,20260421.0,20251231.0,17.256,16.7152,12.0966,518979831.03,1.5886,0.86,47.7437,25.1883,11.2857,17.3928,34.9533,37.09,0.1661,138.6416,2224429547.69,1869430201.28,1.5687,353839432.86,5,4,5,5.9221,5.2967,146.1648,1.4071437801447302,71.88464246099203,12.954946155060853,187.43798736,False,26.904711111111112,14.203038462024342,6.2788416666666675,47.386591239802115,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；最新扣非利润下降超过10%或缺失
920000.BJ,安徽凤凰,汽车配件,北交所,20201223,BSE,20260918.0,13.68,20.4392,1.8369,125418.24,0.5848,20260815.0,20260630.0,4.1559,3.7447,4.0708,25164751.03,0.2021,0.3,18.82,26.6034,13.558,3.8877,-14.5833,-19.59,0.0886,56.4401,1700000.0,-102000774.69,4.6335,6222037.42,20260422.0,20251231.0,10.4319,9.8108,10.0198,62192378.48,1.0485,0.72,18.6595,27.1239,15.5876,-9.8049,2.5671,1.74,0.2248,123.4092,2500000.0,-142768826.78,4.7597,15033578.6,5,5,5,8.4257,9.3911,123.4092,2.9007852673026315,7.129642323309238,7.177236970406797,12.541824,False,31.923689880204762,5.929920331621675,9.52228888888889,47.37589910071532,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；最新扣非利润下降超过10%或缺失
000400.SZ,许继电气,电气设备,主板,19970418,SZSE,20260918.0,20.37,21.8591,1.6783,2074803.0534,2.2535,20260820.0,20260630.0,3.3931,3.2919,3.222,403478584.31,-0.3052,0.4096,48.417,19.8958,7.3646,1.21,-34.3954,-34.73,-0.0476,-59.8423,445409830.5,-6403096357.57,1.7592,296746686.86,20260411.0,20251231.0,9.9566,9.5692,9.4609,1121788879.27,2.6216,1.1531,49.0307,23.3572,8.7504,-12.2723,4.5021,5.64,0.1781,182.1965,431014305.98,-7096172319.22,1.7337,855510134.24,5,5,5,8.3623,9.4609,161.4922,2.0330815436179632,13.14558750432575,5.863098654112386,207.48030534,False,29.286825996023087,6.793827463029195,11.292630555555554,47.37328401460783,False,False,五年扣非ROE中位数低于10%；最新扣非利润下降超过10%或缺失
300917.SZ,特发服务,房产服务,创业板,20201221,SZSE,20260918.0,29.58,38.815,4.1354,499902.0,1.0142,20260821.0,20260630.0,5.3285,4.7647,4.7576,57279842.85,0.1862,0.379,44.0672,11.3466,4.5969,7.9047,8.3149,9.74,0.0209,33.5256,189183241.47,-53801226.51,2.15,3235591.27,20260421.0,20251231.0,10.7274,9.9783,10.1889,115223014.11,0.9991,0.733,39.9417,11.858,4.5548,3.7969,1.8377,9.46,0.0568,89.375,79174892.72,-154746839.78,2.3583,5549013.31,5,5,5,9.9783,11.6145,89.375,2.1013014795597518,4.940508429384738,21.80359942975891,49.9902,False,27.74414913363183,13.629402697403115,5.975527777777778,47.34907960881272,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失
688267.SH,中触媒,化工原料,科创板,20220216,SSE,20260918.0,21.82,31.4045,1.7324,497793.4066,1.7389,20260820.0,20260630.0,2.8244,2.7493,2.7388,78351228.83,0.2525,0.36,7.014,35.8569,17.5336,-0.4463,-36.5353,-36.07,0.1255,61.7504,2050.8,-588937311.14,11.9199,25293433.18,20260422.0,20251231.0,7.3684,6.6912,7.1028,186022014.54,1.9598,1.18,7.8296,44.0524,24.2202,26.8766,40.7648,50.23,0.4083,146.6921,0.0,-350962534.35,10.6129,50240213.13,5,5,5,6.6912,7.1028,112.7658,4.8874681369805355,16.721469485409802,15.811962887036568,49.779340659999995,False,27.13517050962526,11.675655390145764,8.528180555555556,47.33900645532658,False,False,上市不足五年；总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失
603416.SH,信捷电气,电器仪表,主板,20161221,SSE,20260918.0,46.85,26.07,2.7339,735431.1545,3.2848,20260827.0,20260630.0,5.7393,4.8718,5.6132,131589466.52,0.3146,0.99,34.6035,36.2997,14.0728,25.5959,21.9781,12.54,0.0448,29.9462,92321605.02,-243691379.22,2.2105,108603546.45,20260417.0,20251231.0,10.1484,9.4278,9.8655,236120487.35,0.5905,1.68,27.2496,37.4911,12.6217,17.8726,11.2073,16.4,0.0461,33.1323,1886862.68,-181932047.37,2.883,199247095.5,5,5,5,9.4278,10.021,52.392,1.6466579538568407,-4.609752283999679,12.160859076580088,73.54311544999999,False,24.004098039215684,11.681843630632034,11.646,47.33194166984772,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年经营现金流利润总额比中位数低于60%或缺失
000060.SZ,中金岭南,铅锌,主板,19970123,SZSE,20260918.0,6.19,19.85,1.3575,2749085.7775,0.8885,20260828.0,20260630.0,5.7495,5.6339,3.2593,1119048206.09,-0.0672,0.26,60.3571,6.0215,2.7715,35.5256,104.3547,106.25,-0.0071,-20.2706,21326297469.53,17513766245.83,1.0244,224057215.79,20260422.0,20251231.0,4.7617,4.6658,3.0772,785615937.91,0.5426,0.21,58.621,6.508,1.356,7.1674,-25.8915,-23.08,0.0398,211.2949,19285360018.26,15692623142.61,0.9924,501654785.99,5,5,5,7.4911,4.8,116.9681,0.6951073319998863,1.2939847040867036,16.223626828804495,274.90857775,False,21.392277777777778,15.903525836829543,10.032847222222223,47.328650836829546,False,False,五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失
000554.SZ,泰山石油,石油贸易,主板,19931215,SZSE,20260918.0,6.36,17.8151,2.5064,303654.9564,2.3275,20260827.0,20260630.0,9.2205,9.3208,8.3538,108428410.51,0.1075,0.2247,20.5339,20.9483,7.6547,-11.2095,17.2695,17.98,0.0364,35.4708,144026009.22,-166159618.24,3.3233,,20260424.0,20251231.0,14.3954,14.892,13.0426,159988133.74,0.2566,0.3217,30.9716,16.8438,4.9088,-4.2153,55.6969,47.87,0.039,54.8799,149371753.0,-155190969.09,1.8291,,5,5,4,4.2532,3.7042,86.8053,3.304353174677308,79.62988144739205,5.48988466410778,30.365495640000002,False,21.34744117058859,13.693453865643113,12.283797222222223,47.32469225845392,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；最新营收不增长或缺失
601233.SH,桐昆股份,化纤,主板,20110518,SSE,20260918.0,23.81,10.9814,1.3315,5664402.5715,0.504,20260826.0,20260630.0,10.4415,9.9065,4.6117,4005529680.24,-0.3017,1.78,64.8591,10.0407,8.0652,19.3645,285.0314,280.03,-0.0136,-14.8765,62304728674.48,43653126785.53,0.6137,923623613.01,20260429.0,20251231.0,5.4305,4.2506,3.1593,1591113494.58,2.6707,0.86,65.7688,5.5131,2.1854,-7.3197,69.132,70.31,0.0684,312.4364,58488737160.72,43347361008.3,0.5434,1822816197.66,5,5,5,2.5948,2.466,425.81185000000005,2.989400308255821,-10.475536595176893,15.412194061384588,566.44025715,False,21.635158140673447,15.037777624553835,10.63,47.30293576522728,False,False,五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失
600085.SH,同仁堂,中成药,主板,19970625,SSE,20260918.0,23.22,32.8282,2.3376,3184554.0366,2.1533,20260831.0,20260630.0,5.324,5.2295,3.5368,713301800.0,1.26,0.529,29.3451,42.3704,11.1628,-14.2271,-23.1949,-24.3,0.2062,146.3206,3423045062.67,-6852970918.39,3.5732,126939961.23,20260331.0,20251231.0,8.8584,8.5448,6.2545,1147271900.0,1.9635,0.867,30.184,42.8742,9.4643,-7.2113,-22.0734,-22.57,0.1561,132.5154,3609526596.42,-7268563872.53,3.5897,291984399.79,5,5,5,11.8158,10.2299,113.7008,2.550531010005563,2.548711252400926,6.1136992476723995,318.45540366,False,35.30323744647761,3.261067299837256,8.729802777777778,47.294107524092645,False,False,五年扣非利润CAGR低于5%或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失
603629.SH,利通电子,元器件,主板,20181224,SSE,20260918.0,113.6,44.1352,15.8083,4166030.08,0.2815,20260829.0,20260630.0,30.6647,26.8397,14.0549,614798036.37,9.8095,1.96,68.2447,46.6007,33.562,38.5752,1275.1473,1088.95,1.2247,301.5754,3095052895.42,548431523.44,1.0997,47542206.73,20260428.0,20251231.0,16.2379,13.0942,7.7852,235942443.22,3.5735,1.12,69.0256,24.7963,8.8905,47.1551,1088.594,3906.41,0.2835,243.6402,2873263993.1,2412966878.69,0.8615,95235835.35,5,5,5,2.1875,3.6398,203.466,3.7626841558919075,42.15995029241735,14.954556125941298,416.603008,False,20.39950018034534,22.98182245037652,3.877386111111111,47.25870874183296,False,False,五年扣非ROE中位数低于10%
600161.SH,天坛生物,生物制药,主板,19980616,SSE,20260918.0,12.17,31.7816,2.0155,2406460.9938,1.6434,20260829.0,20260630.0,2.5251,2.406,2.653,284814193.44,0.1463,0.15,8.6459,35.993,15.9732,-16.5582,-52.7461,-53.91,0.1115,55.4205,152208029.32,-2015576147.26,6.9822,71918610.55,20260328.0,20251231.0,9.5379,9.411,9.8851,1076327393.28,0.1713,0.55,7.639,43.852,24.1549,2.2575,-29.5854,-29.13,0.0549,18.4371,162333214.0,-1828674550.4,7.9952,350361375.59,5,5,5,11.8625,11.4963,78.6251,4.003052161164029,11.510573112035939,12.35087816314795,240.64609937999998,False,30.283805284426546,8.62373466111068,8.325005555555556,47.23254550109278,False,False,最新营收不增长或缺失；最新扣非利润下降超过10%或缺失
